Severity,Start_Lat,Start_Lng
3,38.661053,-121.359779
2,38.529186,-121.33506
2,38.505577,-121.455925
2,38.510448,-121.460121
2,38.655823,-121.35054
2,38.556145,-121.443192
2,38.550488,-121.427864
3,38.462536,-121.495934
2,38.524895,-121.467789
2,38.492695,-121.441185
3,38.616699,-121.420486
3,38.583015,-121.50322
3,38.604038,-121.50666
3,38.562908,-121.490852
3,38.657333,-121.363838
3,38.639866,-121.483604
2,38.56031,-121.457298
2,38.500584,-121.431229
2,38.570133,-121.383102
2,38.541199,-121.473938
3,38.558609,-121.379501
2,38.655796,-121.533295
2,38.496033,-121.446091
2,38.598305,-121.415367
2,38.495975,-121.459145
2,38.496132,-121.441521
2,38.537155,-121.458549
2,38.617805,-121.382988
3,38.660866,-121.346825
2,38.655067,-121.447731
2,38.484352,-121.413338
2,38.496082,-121.452682
2,38.465397,-121.371849
2,38.595798,-121.383102
2,38.510998,-121.298103
3,38.655796,-121.533295
2,38.487915,-121.408829
2,38.550488,-121.427864
2,38.694489,-121.362862
2,38.456692,-121.410385
2,38.496071,-121.4291
2,38.532188,-121.458908
3,38.64109,-121.451973
3,38.59343,-121.444771
3,38.671204,-121.548538
3,38.641693,-121.462143
3,38.63179,-121.398041
3,38.559593,-121.372551
3,38.553635,-121.473969
3,38.567772,-121.511696
2,38.557014,-121.472885
3,38.64341,-121.434265
2,38.698406,-121.328033
2,38.510151,-121.459702
2,38.538242,-121.473648
3,38.628757,-121.405525
2,38.642338,-121.367226
3,38.603214,-121.435478
2,38.474407,-121.419067
2,38.529095,-121.470215
2,38.661057,-121.364296
3,38.48119,-121.51075
3,38.525612,-121.521439
2,38.524895,-121.467789
2,38.519855,-121.465096
2,38.496098,-121.451279
2,38.574013,-121.383102
3,38.560219,-121.466492
2,38.692959,-121.351631
2,38.660831,-121.337288
3,38.540779,-121.510918
2,38.495808,-121.445557
3,38.633633,-121.500381
2,38.496105,-121.434448
2,38.596104,-121.410728
3,38.62138,-121.523697
2,38.476734,-121.532135
3,38.585411,-121.450638
3,38.599545,-121.441032
3,38.641293,-121.456917
2,38.481682,-121.408768
2,38.608803,-121.394318
2,38.676357,-121.364014
3,38.593483,-121.444748
2,38.601826,-121.505997
2,38.496033,-121.446091
3,38.661053,-121.359779
2,38.577999,-121.415398
3,38.567772,-121.511696
2,38.500183,-121.446068
3,38.563389,-121.491623
2,38.610359,-121.450325
2,38.49625,-121.371979
3,38.550304,-121.473862
2,38.578957,-121.465553
2,38.60939,-121.401421
3,38.641392,-121.472855
2,38.608727,-121.429237
2,38.60751,-121.410728
2,38.524895,-121.467789
3,38.615318,-121.535591
3,38.657333,-121.363838
2,38.574226,-121.382141
2,38.588737,-121.401505
2,38.634071,-121.382942
3,38.572983,-121.509033
2,38.660976,-121.355164
3,38.608727,-121.429237
3,38.553635,-121.473969
2,38.541199,-121.473938
2,38.524895,-121.467789
3,38.55891,-121.473495
3,38.633633,-121.500381
2,38.496124,-121.390579
2,38.510448,-121.460121
2,38.623978,-121.417763
2,38.529186,-121.33506
3,38.606236,-121.508064
3,38.585411,-121.450638
3,38.59343,-121.444771
2,38.49324,-121.443115
3,38.671066,-121.597488
3,38.636765,-121.494476
2,38.560318,-121.480171
3,38.553616,-121.474228
3,38.641285,-121.471451
2,38.627026,-121.401451
2,38.474388,-121.408821
2,38.606709,-121.38298
2,38.660831,-121.337288
2,38.605663,-121.408806
3,38.641293,-121.456917
3,38.623978,-121.417763
3,38.664715,-121.355934
3,38.686363,-121.33287
2,38.661823,-121.536583
3,38.641293,-121.456917
2,38.578968,-121.415405
3,38.657333,-121.363838
2,38.496105,-121.434448
3,38.589802,-121.504333
3,38.661053,-121.359779
2,38.469612,-121.418022
2,38.563389,-121.491623
2,38.566704,-121.470261
2,38.568703,-121.510368
2,38.705887,-121.327049
2,38.474407,-121.419067
2,38.495541,-121.51107
3,38.588917,-121.415375
3,38.67136,-121.591324
2,38.692959,-121.351631
3,38.629177,-121.50885
2,38.553822,-121.409431
3,38.631279,-121.504837
2,38.49324,-121.443115
2,38.553349,-121.436615
3,38.606163,-121.432045
2,38.510448,-121.460121
3,38.567772,-121.511696
2,38.715366,-121.606628
2,38.496033,-121.426735
3,38.563389,-121.491623
2,38.541512,-121.321045
3,38.568432,-121.510963
2,38.660831,-121.337288
2,38.550488,-121.427864
3,38.641266,-121.424889
2,38.550842,-121.422745
2,38.553349,-121.436615
3,38.641293,-121.456917
2,38.556145,-121.443192
2,38.560513,-121.458061
2,38.496109,-121.408813
2,38.617924,-121.393501
2,38.491653,-121.408897
2,38.597721,-121.383011
3,38.641293,-121.456917
2,38.496132,-121.441521
2,38.702293,-121.331718
2,38.564053,-121.38269
2,38.617916,-121.398087
2,38.543892,-121.335068
3,38.633633,-121.500381
3,38.597008,-121.504082
2,38.560581,-121.463982
3,38.64341,-121.434265
2,38.574013,-121.383102
2,38.496132,-121.441521
2,38.574291,-121.413933
2,38.65596,-121.347122
3,38.640564,-121.47773
3,38.640564,-121.47773
3,38.642693,-121.429085
2,38.58102,-121.364342
3,38.641293,-121.456917
3,38.596924,-121.443642
2,38.543877,-121.335068
2,38.588917,-121.415375
2,38.69022,-121.363731
3,38.671066,-121.596024
3,38.606773,-121.431786
3,38.595173,-121.444344
2,38.465397,-121.371849
3,38.568253,-121.510834
3,38.59343,-121.444771
2,38.574951,-121.415451
3,38.640564,-121.47773
3,38.42609,-121.487396
3,38.56559,-121.470398
2,38.59343,-121.444771
3,38.656658,-121.365028
2,38.456608,-121.371742
2,38.513046,-121.468056
2,38.496204,-121.334915
2,38.633633,-121.500381
2,38.617805,-121.382988
3,38.595173,-121.444344
2,38.574711,-121.434227
2,38.558609,-121.379501
2,38.496071,-121.4291
2,38.496635,-121.242264
2,38.581448,-121.444679
2,38.574711,-121.434227
2,38.660648,-121.327477
2,38.617805,-121.382988
2,38.524944,-121.447578
2,38.455944,-121.405571
3,38.650574,-121.371658
2,38.57785,-121.401443
2,38.547066,-121.37233
3,38.578827,-121.465027
2,38.510311,-121.464523
2,38.617805,-121.382988
2,38.546764,-121.436531
2,38.560513,-121.458061
2,38.703709,-121.345932
2,38.596058,-121.406677
2,38.553822,-121.409431
3,38.538475,-121.512871
2,38.455982,-121.500465
3,38.599545,-121.441032
3,38.608799,-121.429543
2,38.563084,-121.490479
2,38.510151,-121.459702
2,38.456692,-121.410385
2,38.500584,-121.431229
3,38.629658,-121.404053
3,38.673119,-121.621124
2,38.581482,-121.401505
2,38.689404,-121.342133
2,38.582096,-121.495636
2,38.574951,-121.415451
2,38.541199,-121.473938
3,38.516293,-121.522133
2,38.685226,-121.500366
2,38.560707,-121.463318
2,38.496033,-121.446091
2,38.547424,-121.344193
2,38.610462,-121.382965
2,38.596142,-121.415352
2,38.603249,-121.38588
2,38.538242,-121.473648
2,38.475349,-121.423851
2,38.516869,-121.463257
3,38.641544,-121.471565
2,38.481689,-121.39753
2,38.52494,-121.446655
2,38.559422,-121.321091
2,38.544781,-121.473984
3,38.558758,-121.473686
2,38.481682,-121.408768
3,38.641525,-121.424789
2,38.525246,-121.370186
3,38.633644,-121.50106
2,38.515965,-121.457214
2,38.476143,-121.424957
2,38.610432,-121.379333
2,38.596119,-121.412254
2,38.588737,-121.401505
2,38.581444,-121.504272
2,38.51881,-121.297943
2,38.5425,-121.372215
2,38.634071,-121.382942
3,38.65097,-121.371231
3,38.64341,-121.434265
2,38.492626,-121.4422
2,38.714298,-121.540237
2,38.660866,-121.346825
2,38.496109,-121.408813
2,38.606709,-121.38298
2,38.654949,-121.477982
3,38.55891,-121.473495
2,38.588917,-121.415375
2,38.557919,-121.386116
2,38.496029,-121.412079
3,38.67136,-121.591324
2,38.560581,-121.463982
3,38.582142,-121.382965
2,38.582134,-121.386726
2,38.595837,-121.387032
3,38.671844,-121.591316
3,38.631973,-121.520096
3,38.572983,-121.509033
3,38.641293,-121.456917
2,38.541199,-121.473938
3,38.642693,-121.429085
2,38.551445,-121.474251
3,38.566704,-121.470261
2,38.569248,-121.468262
3,38.596924,-121.443642
2,38.572407,-121.336456
2,38.558128,-121.473961
3,38.640575,-121.477364
2,38.574345,-121.401512
2,38.562237,-121.487328
2,38.496017,-121.466293
2,38.455944,-121.405571
2,38.510448,-121.460121
2,38.660976,-121.355164
2,38.496033,-121.446091
2,38.496132,-121.441521
2,38.447811,-121.420723
2,38.637184,-121.38298
2,38.596142,-121.415352
3,38.671364,-121.58847
2,38.660866,-121.346825
2,38.51088,-121.334976
2,38.474407,-121.419067
2,38.544781,-121.473984
2,38.474407,-121.419067
2,38.495995,-121.457359
2,38.481689,-121.39753
3,38.641285,-121.471451
3,38.585411,-121.450638
2,38.49612,-121.438042
2,38.596687,-121.50547
2,38.481682,-121.408768
2,38.660976,-121.355164
3,38.568436,-121.510559
3,38.682713,-121.336288
3,38.641525,-121.424789
3,38.644184,-121.388313
2,38.544781,-121.473984
3,38.642693,-121.429085
2,38.610847,-121.415344
3,38.516293,-121.522133
3,38.525612,-121.521439
2,38.623978,-121.417763
2,38.624371,-121.415329
3,38.567772,-121.511696
2,38.496105,-121.434448
2,38.610847,-121.415344
2,38.558128,-121.473961
2,38.574127,-121.392265
3,38.553635,-121.473969
2,38.596256,-121.427803
2,38.622696,-121.412804
2,38.550488,-121.427864
2,38.553505,-121.409332
2,38.558609,-121.379501
2,38.581276,-121.382973
3,38.516293,-121.522133
3,38.525612,-121.521439
3,38.495461,-121.51667
3,38.643166,-121.43409
2,38.559223,-121.363007
3,38.641293,-121.456917
2,38.610847,-121.415344
3,38.59343,-121.444771
3,38.641361,-121.451622
2,38.54108,-121.475784
2,38.568623,-121.330635
2,38.58102,-121.364342
2,38.474407,-121.419067
2,38.586945,-121.399155
3,38.661053,-121.359779
2,38.58897,-121.420044
3,38.568432,-121.510963
3,38.570705,-121.468521
3,38.682713,-121.336288
2,38.610634,-121.396637
3,38.568214,-121.510979
2,38.568378,-121.344688
2,38.554508,-121.372421
2,38.610703,-121.401482
3,38.682713,-121.336288
3,38.490166,-121.514511
3,38.642693,-121.429085
2,38.610237,-121.401421
2,38.481682,-121.408768
2,38.595757,-121.384918
2,38.474407,-121.419067
2,38.550274,-121.33551
2,38.610847,-121.415344
2,38.49612,-121.438042
2,38.500301,-121.4338
2,38.668587,-121.372437
3,38.664715,-121.355934
2,38.557919,-121.386116
3,38.657333,-121.363838
2,38.502399,-121.436829
2,38.693569,-121.341347
3,38.664715,-121.355934
3,38.604038,-121.50666
2,38.561829,-121.349236
3,38.650574,-121.371658
3,38.636871,-121.494865
3,38.618534,-121.514091
2,38.49612,-121.438042
2,38.703545,-121.337875
2,38.56031,-121.457298
3,38.666496,-121.53907
3,38.495461,-121.51667
3,38.633633,-121.500381
2,38.553822,-121.409431
3,38.495464,-121.51564
3,38.59132,-121.5047
3,38.583015,-121.50322
3,38.563396,-121.471695
2,38.560581,-121.463982
2,38.588898,-121.413689
3,38.540779,-121.510918
3,38.641293,-121.456917
2,38.558872,-121.379448
3,38.673393,-121.625931
2,38.469612,-121.418022
2,38.598961,-121.383026
2,38.476562,-121.424889
2,38.597095,-121.475533
2,38.541199,-121.473938
2,38.524895,-121.467789
2,38.610619,-121.395599
2,38.553822,-121.409431
3,38.426231,-121.487579
2,38.618111,-121.410683
2,38.657719,-121.363869
2,38.617805,-121.382988
2,38.496109,-121.408813
2,38.553017,-121.374863
3,38.583015,-121.50322
2,38.454681,-121.399796
2,38.603653,-121.419975
3,38.5368,-121.515038
3,38.490166,-121.514511
3,38.639851,-121.383247
2,38.596119,-121.412254
2,38.49625,-121.371979
2,38.692959,-121.351631
2,38.642338,-121.367226
2,38.574951,-121.415451
3,38.657207,-121.364426
3,38.640564,-121.382484
2,38.550854,-121.427856
2,38.481644,-121.334816
2,38.56559,-121.499863
2,38.492664,-121.442238
2,38.660702,-121.332054
2,38.660919,-121.350525
3,38.637463,-121.523331
3,38.625092,-121.517212
2,38.559971,-121.466576
2,38.689144,-121.346306
3,38.618618,-121.529549
2,38.481644,-121.334816
2,38.477573,-121.408775
2,38.565582,-121.499847
2,38.563557,-121.336288
2,38.570705,-121.468521
2,38.492432,-121.436493
2,38.581635,-121.415398
2,38.462231,-121.446556
2,38.560513,-121.458061
2,38.555431,-121.440926
3,38.611126,-121.510605
3,38.637527,-121.416176
2,38.558872,-121.379448
3,38.640011,-121.482452
3,38.62479,-121.517189
2,38.563217,-121.471443
3,38.642693,-121.429085
2,38.509956,-121.459587
2,38.703709,-121.345932
3,38.640453,-121.478691
2,38.587082,-121.415314
2,38.703709,-121.345932
3,38.583015,-121.50322
2,38.550159,-121.473862
2,38.600212,-121.458397
2,38.576492,-121.508072
2,38.566704,-121.470261
3,38.641293,-121.456917
2,38.519855,-121.465096
3,38.573273,-121.46711
2,38.514908,-121.464577
3,38.583015,-121.50322
2,38.661053,-121.359779
3,38.637119,-121.522736
2,38.588665,-121.395111
2,38.581276,-121.382973
2,38.55365,-121.474228
2,38.591465,-121.401497
2,38.610462,-121.382965
3,38.627384,-121.518074
2,38.574013,-121.383102
2,38.496071,-121.4291
2,38.466705,-121.415283
2,38.47583,-121.403793
2,38.558872,-121.379448
2,38.547066,-121.37233
3,38.63179,-121.398041
2,38.496132,-121.441521
2,38.570705,-121.468521
2,38.496132,-121.441521
3,38.614117,-121.423294
2,38.560513,-121.458061
2,38.481682,-121.408768
2,38.616032,-121.364502
2,38.692959,-121.351631
2,38.636719,-121.384323
2,38.524452,-121.471741
2,38.535809,-121.457512
2,38.697601,-121.363686
2,38.574013,-121.383102
3,38.644032,-121.378464
2,38.563557,-121.336288
2,38.492405,-121.427338
2,38.641117,-121.451767
2,38.57785,-121.401573
2,38.631596,-121.560822
2,38.510448,-121.460121
2,38.524895,-121.467789
2,38.610794,-121.410721
2,38.54541,-121.344162
2,38.588539,-121.383041
2,38.617779,-121.380432
2,38.519249,-121.36982
2,38.559532,-121.373085
2,38.661999,-121.358772
2,38.474407,-121.419067
2,38.558872,-121.379448
2,38.603573,-121.415367
2,38.448792,-121.44455
2,38.458477,-121.371803
3,38.516293,-121.522133
2,38.49625,-121.371979
2,38.672466,-121.356674
2,38.45599,-121.348625
3,38.499615,-121.517288
3,38.671021,-121.549782
2,38.616474,-121.539452
2,38.649452,-121.353653
2,38.524918,-121.456215
2,38.593048,-121.401489
2,38.510437,-121.450638
2,38.453094,-121.368225
2,38.538242,-121.473648
2,38.524895,-121.467789
3,38.611767,-121.425911
2,38.637184,-121.38298
2,38.687771,-121.343819
2,38.672928,-121.336632
2,38.495995,-121.457359
3,38.610687,-121.510063
2,38.558887,-121.471024
3,38.597008,-121.504082
3,38.495461,-121.51667
2,38.59343,-121.444771
3,38.641125,-121.451973
3,38.625092,-121.517212
2,38.563084,-121.490479
3,38.640564,-121.47773
3,38.641293,-121.456917
2,38.581482,-121.401505
2,38.492664,-121.442238
2,38.495819,-121.473694
2,38.671749,-121.35598
2,38.671749,-121.35598
2,38.617805,-121.382988
2,38.510437,-121.464523
2,38.705887,-121.327049
2,38.538242,-121.473648
2,38.496086,-121.419502
2,38.555122,-121.403679
3,38.611053,-121.510262
3,38.603333,-121.506287
2,38.481678,-121.392769
3,38.55365,-121.474228
2,38.566139,-121.336296
2,38.705887,-121.327049
2,38.583897,-121.460419
2,38.495975,-121.459145
3,38.671356,-121.597404
3,38.522472,-121.521584
2,38.558128,-121.473961
3,38.466682,-121.496956
2,38.582165,-121.463211
3,38.611534,-121.510506
2,38.660702,-121.332054
3,38.581566,-121.503929
2,38.568806,-121.336266
2,38.550488,-121.427864
2,38.610832,-121.413452
3,38.67136,-121.591324
3,38.682713,-121.336288
2,38.510418,-121.455338
2,38.496391,-121.446472
2,38.560513,-121.458061
2,38.623978,-121.417763
2,38.660831,-121.337288
2,38.58593,-121.415482
3,38.581566,-121.503929
2,38.638977,-121.491135
3,38.485714,-121.512344
2,38.490246,-121.456276
2,38.478199,-121.426872
2,38.524895,-121.467789
2,38.606773,-121.431786
2,38.538242,-121.473648
2,38.505619,-121.455971
2,38.584049,-121.415405
2,38.474354,-121.413826
2,38.452698,-121.348663
2,38.550274,-121.33551
2,38.611534,-121.510506
2,38.538242,-121.473648
3,38.640564,-121.47773
2,38.559971,-121.466576
3,38.524895,-121.467789
3,38.629196,-121.509544
2,38.6852,-121.508102
3,38.62479,-121.517189
2,38.562206,-121.487221
2,38.538242,-121.473648
2,38.556145,-121.443192
2,38.59343,-121.444771
2,38.627026,-121.401451
3,38.521191,-121.521896
2,38.599823,-121.392235
2,38.63858,-121.384628
2,38.559528,-121.373108
2,38.488792,-121.425644
2,38.651859,-121.477417
2,38.524895,-121.467789
2,38.574013,-121.383118
2,38.539101,-121.366776
2,38.467354,-121.427193
2,38.559357,-121.37262
3,38.657333,-121.363838
2,38.673145,-121.357216
2,38.559353,-121.468994
2,38.558887,-121.471024
2,38.496391,-121.446472
2,38.68486,-121.339447
2,38.524895,-121.467789
2,38.507568,-121.458267
2,38.510487,-121.438194
2,38.452507,-121.390198
2,38.661057,-121.364296
3,38.58131,-121.463463
3,38.608738,-121.42926
2,38.560581,-121.463982
2,38.705887,-121.327049
2,38.478897,-121.421066
2,38.476143,-121.424957
2,38.456692,-121.410385
2,38.583607,-121.382965
2,38.543846,-121.473763
2,38.505829,-121.464539
2,38.500584,-121.431229
2,38.610847,-121.415344
2,38.481476,-121.422066
3,38.562206,-121.487221
3,38.477879,-121.507545
3,38.521343,-121.521629
2,38.516869,-121.463257
3,38.657719,-121.363426
3,38.559364,-121.513985
3,38.581566,-121.503929
2,38.487476,-121.425003
2,38.558903,-121.473206
2,38.495804,-121.445557
2,38.705887,-121.327049
3,38.643002,-121.526352
3,38.643002,-121.526352
2,38.456322,-121.353584
2,38.65366,-121.350479
2,38.642338,-121.367226
2,38.481689,-121.39753
2,38.572407,-121.336456
3,38.61063,-121.510345
2,38.538242,-121.473648
2,38.550835,-121.428665
2,38.560566,-121.464043
2,38.600071,-121.440025
2,38.496109,-121.408813
2,38.471859,-121.417816
2,38.660702,-121.332054
3,38.641266,-121.424889
2,38.524895,-121.467789
3,38.563271,-121.514771
2,38.606709,-121.38298
2,38.574547,-121.412071
2,38.637184,-121.38298
3,38.568596,-121.510445
2,38.591465,-121.401497
2,38.560707,-121.463318
2,38.524963,-121.443916
2,38.703709,-121.345932
3,38.682266,-121.336769
3,38.606236,-121.508064
3,38.597008,-121.504082
2,38.618011,-121.401459
2,38.703709,-121.345932
2,38.681988,-121.334938
2,38.563389,-121.491623
2,38.563389,-121.491623
2,38.660831,-121.337288
3,38.585411,-121.450638
3,38.635708,-121.496483
3,38.635269,-121.388641
2,38.632992,-121.367531
3,38.683201,-121.335747
3,38.490166,-121.514511
2,38.557919,-121.386116
2,38.495541,-121.419525
3,38.48119,-121.51075
3,38.633633,-121.500381
2,38.496204,-121.334915
2,38.687771,-121.343819
2,38.552914,-121.337814
3,38.568245,-121.510841
3,38.516293,-121.522133
3,38.466824,-121.497322
3,38.642693,-121.429085
3,38.540779,-121.510918
3,38.637951,-121.416901
3,38.618618,-121.529549
3,38.62479,-121.517189
3,38.466908,-121.497047
3,38.546047,-121.509056
3,38.633633,-121.500381
3,38.606236,-121.508064
3,38.466682,-121.496956
3,38.522472,-121.521584
2,38.558804,-121.382195
2,38.553596,-121.409363
3,38.641293,-121.456917
2,38.574345,-121.401512
2,38.592369,-121.401497
2,38.697601,-121.363686
3,38.63179,-121.398041
2,38.556145,-121.443192
2,38.564499,-121.365814
3,38.63179,-121.398041
2,38.544781,-121.473984
3,38.682713,-121.336288
2,38.519855,-121.465096
3,38.641285,-121.471451
2,38.496071,-121.4291
2,38.56583,-121.33638
2,38.538242,-121.473648
3,38.642529,-121.525673
3,38.62479,-121.517189
2,38.538242,-121.473648
2,38.613636,-121.415352
2,38.582458,-121.501419
3,38.643002,-121.526352
3,38.510448,-121.460121
3,38.600071,-121.440025
2,38.610794,-121.410721
2,38.596024,-121.401497
3,38.602249,-121.506027
2,38.598251,-121.410751
2,38.660976,-121.355164
2,38.694424,-121.363625
2,38.668312,-121.336662
2,38.572327,-121.467827
2,38.612949,-121.415352
2,38.525246,-121.370186
2,38.559544,-121.469177
2,38.558922,-121.473625
2,38.495975,-121.459145
2,38.599876,-121.401489
2,38.585114,-121.401497
2,38.496098,-121.451279
2,38.569847,-121.509712
3,38.558887,-121.471024
2,38.668385,-121.336258
2,38.668587,-121.372437
3,38.661022,-121.36026
2,38.63208,-121.364479
2,38.555431,-121.440926
2,38.505619,-121.455971
2,38.568821,-121.330826
2,38.636223,-121.383057
3,38.661053,-121.359779
3,38.64341,-121.434265
2,38.561069,-121.482918
2,38.628017,-121.396355
3,38.550304,-121.473839
3,38.611439,-121.426277
2,38.577999,-121.415398
2,38.510448,-121.460121
2,38.574223,-121.406075
2,38.533604,-121.473946
3,38.46101,-121.412682
2,38.540779,-121.510918
2,38.637184,-121.38298
3,38.640564,-121.47773
2,38.49612,-121.438042
2,38.574535,-121.31778
2,38.565845,-121.336891
3,38.667591,-121.540161
3,38.671059,-121.583641
2,38.685501,-121.54026
2,38.558609,-121.379501
3,38.652336,-121.369736
2,38.685501,-121.54026
2,38.660702,-121.332054
2,38.563797,-121.491432
3,38.655796,-121.533295
2,38.629631,-121.475571
2,38.581463,-121.354073
2,38.475582,-121.419487
3,38.671066,-121.596024
2,38.660976,-121.355164
3,38.516293,-121.522133
2,38.610462,-121.382965
2,38.552116,-121.415855
2,38.595917,-121.393829
3,38.642693,-121.429085
2,38.544781,-121.473785
2,38.59343,-121.444771
3,38.611126,-121.510605
2,38.557777,-121.473846
2,38.607506,-121.449638
2,38.49612,-121.438042
2,38.618011,-121.401459
3,38.671062,-121.591156
2,38.637184,-121.38298
2,38.500584,-121.431229
2,38.603214,-121.435478
3,38.679905,-121.339325
2,38.599964,-121.415352
3,38.57571,-121.50843
2,38.553616,-121.474228
2,38.568378,-121.344688
2,38.559124,-121.368629
2,38.679161,-121.353065
2,38.567856,-121.506393
2,38.462711,-121.316032
2,38.68486,-121.339447
2,38.558899,-121.473343
2,38.544781,-121.473984
2,38.524918,-121.456215
3,38.466682,-121.496956
3,38.426231,-121.487579
2,38.550488,-121.427864
2,38.541199,-121.473938
3,38.58461,-121.503044
3,38.567577,-121.506386
3,38.560452,-121.465584
2,38.562046,-121.336044
3,38.606773,-121.431786
3,38.553616,-121.474228
2,38.507568,-121.458267
2,38.496391,-121.446472
2,38.538242,-121.473648
3,38.671066,-121.597488
2,38.675903,-121.361984
2,38.544781,-121.473984
2,38.579285,-121.415482
2,38.60054,-121.359604
3,38.605816,-121.432823
2,38.452526,-121.383957
2,38.598305,-121.415367
2,38.560581,-121.463982
3,38.643002,-121.526352
3,38.583015,-121.50322
3,38.62479,-121.517189
2,38.51395,-121.468384
2,38.515816,-121.464577
3,38.618099,-121.513855
2,38.464211,-121.369385
2,38.510437,-121.451927
2,38.613026,-121.401482
2,38.620335,-121.419243
2,38.660648,-121.327477
2,38.687771,-121.343819
2,38.692959,-121.351631
2,38.595173,-121.444344
2,38.47427,-121.422974
2,38.505619,-121.455971
3,38.470306,-121.499153
2,38.550304,-121.473862
2,38.608799,-121.429543
3,38.671021,-121.549782
2,38.510319,-121.466949
2,38.647583,-121.475418
2,38.582935,-121.415405
2,38.492432,-121.434273
3,38.630016,-121.401527
2,38.634884,-121.388962
2,38.543846,-121.473763
2,38.643448,-121.36544
2,38.630089,-121.401405
2,38.467228,-121.297577
2,38.574345,-121.383034
2,38.550488,-121.427864
3,38.641285,-121.471451
2,38.481689,-121.39753
2,38.524944,-121.46463
2,38.604973,-121.401489
3,38.550304,-121.473839
3,38.583015,-121.50322
2,38.595383,-121.401573
3,38.570396,-121.468353
3,38.671066,-121.591339
3,38.637241,-121.411476
3,38.604038,-121.50666
2,38.460011,-121.369164
3,38.581272,-121.463493
2,38.660702,-121.332054
3,38.559315,-121.477356
2,38.647301,-121.475311
3,38.596924,-121.443642
2,38.703709,-121.345932
3,38.600071,-121.440025
2,38.544781,-121.473984
2,38.544781,-121.473984
2,38.597439,-121.419968
2,38.623058,-121.419838
3,38.52953,-121.518105
3,38.580055,-121.505157
3,38.460262,-121.49485
2,38.640381,-121.481422
2,38.668587,-121.372437
2,38.645535,-121.377678
2,38.474319,-121.454613
3,38.583015,-121.50322
2,38.452896,-121.395798
3,38.682713,-121.336288
2,38.496071,-121.4291
2,38.510258,-121.459755
3,38.616699,-121.420486
2,38.521969,-121.441193
3,38.611767,-121.425911
3,38.682713,-121.336288
2,38.599545,-121.441032
3,38.546047,-121.509056
3,38.628513,-121.510826
2,38.558609,-121.379501
2,38.59343,-121.444771
2,38.646503,-121.3619
2,38.487476,-121.425003
