Severity,Start_Lat,Start_Lng
2,35.767742,-78.562943
2,35.900959,-78.652222
2,35.798546,-78.562859
2,35.815708,-78.694679
2,35.841648,-78.64296
2,35.887348,-78.565269
2,35.945389,-78.549858
2,35.778622,-78.62236
2,35.739079,-78.649811
2,35.742634,-78.640602
2,35.665321,-78.699409
2,35.80212,-78.567108
2,35.898281,-78.556488
2,35.798546,-78.562859
2,35.87405,-78.728256
2,35.834797,-78.638512
2,35.834797,-78.638512
2,35.898502,-78.611923
2,35.79726,-78.577766
2,35.816528,-78.60067
2,35.911102,-78.728668
2,35.834835,-78.671143
2,35.784111,-78.653633
2,35.838375,-78.674278
2,35.835079,-78.582458
2,35.771622,-78.632698
2,35.870861,-78.580482
2,35.800255,-78.727097
2,35.875755,-78.575974
2,35.792374,-78.745468
2,35.783939,-78.699577
2,35.804569,-78.646111
2,35.760784,-78.661285
2,35.870621,-78.715332
2,35.78072,-78.675522
2,35.84111,-78.611778
2,35.911121,-78.703957
3,35.752441,-78.592606
2,35.823078,-78.622398
2,35.768681,-78.644951
2,35.750778,-78.566498
2,35.794914,-78.550598
2,35.797844,-78.556564
4,35.784286,-78.700172
2,35.754848,-78.536682
2,35.904026,-78.769714
2,35.872601,-78.596367
2,35.834835,-78.671143
2,35.850529,-78.614479
2,35.834835,-78.671143
2,35.776966,-78.558968
2,35.803051,-78.644272
2,35.747002,-78.675102
2,35.880871,-78.548698
2,35.846569,-78.572693
2,35.815208,-78.605576
2,35.764874,-78.739777
2,35.80405,-78.645912
2,35.835079,-78.582458
2,35.862644,-78.711937
2,35.787922,-78.73851
2,35.753044,-78.648788
2,35.7864,-78.720627
3,35.814404,-78.604973
2,35.842289,-78.63559
2,35.87289,-78.622253
2,35.792374,-78.745468
2,35.838375,-78.674278
2,35.840527,-78.642685
2,35.746521,-78.622643
2,35.8377,-78.673393
2,35.80098,-78.608528
2,35.921902,-78.591042
2,35.810291,-78.555748
2,35.7355,-78.650429
2,35.855091,-78.58107
2,35.862644,-78.711937
2,35.829094,-78.585205
2,35.884979,-78.568008
2,35.784996,-78.584091
2,35.908058,-78.60067
2,35.834709,-78.602211
2,35.850529,-78.614479
2,35.847969,-78.601753
2,35.779949,-78.599968
3,35.751919,-78.701302
2,35.835079,-78.582458
2,35.87495,-78.729698
2,35.784405,-78.700073
2,35.764874,-78.739777
2,35.787811,-78.587753
2,35.87072,-78.72377
2,35.803638,-78.693962
2,35.803638,-78.693962
2,35.875938,-78.540314
4,35.834652,-78.638504
3,35.816441,-78.690262
2,35.817402,-78.662399
2,35.842999,-78.680099
2,35.665321,-78.699409
2,35.588779,-78.64212
2,35.816441,-78.690262
2,35.9188,-78.800194
2,35.833939,-78.678207
2,35.823078,-78.622398
3,35.78027,-78.57547
2,35.778221,-78.638229
3,35.770969,-78.722069
3,35.873878,-78.569252
2,35.739269,-78.607018
2,35.763931,-78.605927
2,35.87154,-78.551453
2,35.83952,-78.642281
2,35.842999,-78.680099
2,35.898502,-78.611923
2,35.757298,-78.61409
2,35.78072,-78.675522
2,35.908039,-78.728348
2,35.86269,-78.698128
2,35.783401,-78.733009
2,35.85585,-78.555054
2,35.798817,-78.571068
2,35.896259,-78.552628
2,35.77932,-78.687202
2,35.779934,-78.613457
2,35.871349,-78.523407
2,35.753342,-78.731148
2,35.748806,-78.648949
2,35.911015,-78.783295
2,35.863338,-78.602768
2,35.868221,-78.620811
2,35.74081,-78.632179
2,35.794411,-78.582787
3,35.781967,-78.747955
2,35.77623,-78.619568
2,35.877201,-78.725288
2,35.838188,-78.681702
2,35.838268,-78.682564
2,35.90464,-78.602638
2,35.80357,-78.621002
2,35.86145,-78.619209
2,35.791668,-78.642197
2,35.751919,-78.701302
2,35.82542,-78.621529
2,35.739399,-78.56868
2,35.769119,-78.691307
2,35.787811,-78.587753
2,35.787811,-78.587753
2,35.787811,-78.587753
2,35.876438,-78.538559
2,35.757298,-78.61409
2,35.837399,-78.570534
2,35.855171,-78.586067
3,35.753834,-78.636101
2,35.830502,-78.61879
2,35.797318,-78.646759
2,35.903351,-78.603439
2,35.904751,-78.710098
2,35.81551,-78.702301
2,35.784191,-78.69381
2,35.742981,-78.680328
2,35.836769,-78.601837
3,35.781967,-78.747955
2,35.786598,-78.710747
2,35.757298,-78.61409
2,35.743511,-78.687599
2,35.856171,-78.641243
2,35.718739,-78.654572
2,35.784191,-78.69381
2,35.787895,-78.613541
2,35.883018,-78.57003
2,35.91037,-78.728355
2,35.748806,-78.648949
2,35.77066,-78.694054
2,35.87289,-78.622253
2,35.889771,-78.562462
2,35.748291,-78.643852
2,35.72086,-78.653526
2,35.71291,-78.65744
3,35.749149,-78.594147
2,35.903496,-78.758369
2,35.835079,-78.582458
2,35.752361,-78.668068
2,35.787895,-78.613541
2,35.8801,-78.573288
2,35.77639,-78.623909
3,35.834835,-78.671143
2,35.900391,-78.606888
2,35.867313,-78.620682
2,35.869999,-78.582993
2,35.86375,-78.710808
2,35.892769,-78.559616
2,35.792961,-78.613113
2,35.775669,-78.64119
2,35.904026,-78.769714
2,35.904026,-78.769714
2,35.873878,-78.690933
2,35.815208,-78.605576
2,35.9048,-78.658043
3,35.764874,-78.739777
2,35.74469,-78.690804
2,35.704102,-78.64093
2,35.83823,-78.641602
2,35.784996,-78.584091
2,35.735069,-78.682228
2,35.855091,-78.58107
2,35.798546,-78.562859
2,35.809631,-78.565201
2,35.800491,-78.666481
2,35.86134,-78.581749
2,35.751671,-78.631165
2,35.865582,-78.591843
3,35.756924,-78.665741
2,35.86377,-78.59787
2,35.762863,-78.64901
2,35.83971,-78.673523
2,35.901199,-78.653862
2,35.828014,-78.619987
2,35.815208,-78.605576
2,35.834835,-78.671143
2,35.882221,-78.646141
2,35.838009,-78.713669
2,35.829094,-78.585205
2,35.731281,-78.65004
2,35.776966,-78.558968
2,35.801411,-78.563164
2,35.868439,-78.545403
2,35.802399,-78.608223
2,35.848419,-78.563087
2,35.720188,-78.653862
2,35.83897,-78.643768
2,35.772518,-78.622269
2,35.884979,-78.568008
2,35.797241,-78.643661
2,35.84726,-78.673378
2,35.884296,-78.740807
2,35.655521,-78.666298
2,35.725391,-78.549362
2,35.83466,-78.555527
2,35.753044,-78.648788
2,35.737579,-78.542252
2,35.866116,-78.716965
2,35.78149,-78.572266
2,35.786949,-78.732742
2,35.749084,-78.649048
3,35.846767,-78.522766
2,35.805298,-78.59597
2,35.75444,-78.524986
2,35.823921,-78.706932
2,35.837399,-78.570534
3,35.757298,-78.61409
2,35.747059,-78.644669
2,35.79726,-78.577766
2,35.883602,-78.679115
2,35.747559,-78.592941
2,35.862644,-78.711937
2,35.862881,-78.69883
2,35.815193,-78.714905
2,35.743961,-78.646507
2,35.884296,-78.740807
2,35.834835,-78.671143
2,35.782162,-78.59346
2,35.794411,-78.582787
2,35.72086,-78.653526
2,35.87199,-78.700996
2,35.712059,-78.472359
2,35.812759,-78.738106
2,35.769371,-78.635399
2,35.835602,-78.593109
2,35.821892,-78.56913
2,35.77552,-78.680862
2,35.856339,-78.656723
2,35.74482,-78.678108
2,35.801411,-78.563164
2,35.758419,-78.561127
2,35.858849,-78.533829
2,35.815208,-78.605576
2,35.844131,-78.683777
2,35.764786,-78.669594
2,35.764771,-78.726402
2,35.820114,-78.593056
2,35.798546,-78.562859
2,35.880798,-78.574158
2,35.753342,-78.70005
2,35.8801,-78.573288
2,35.748608,-78.701759
2,35.789268,-78.675056
2,35.783798,-78.721901
2,35.740429,-78.630478
2,35.776966,-78.558968
2,35.797379,-78.555092
2,35.838375,-78.674278
2,35.815208,-78.605576
2,35.861309,-78.600487
2,35.818905,-78.595901
2,35.82589,-78.62278
2,35.764874,-78.739777
2,35.819729,-78.624001
2,35.712276,-78.6577
2,35.820824,-78.591789
2,35.898281,-78.556488
2,35.723751,-78.544662
2,35.76786,-78.577713
3,35.752441,-78.592606
2,35.8377,-78.673393
2,35.799011,-78.568375
2,35.945759,-78.544937
2,35.834862,-78.615311
3,35.803638,-78.693962
2,35.842999,-78.680099
3,35.752441,-78.592606
2,35.834835,-78.671143
2,35.83952,-78.642281
2,35.853451,-78.642532
2,35.76123,-78.729401
2,35.799717,-78.660385
2,35.88118,-78.625771
2,35.823921,-78.706932
2,35.902229,-78.666962
2,35.834797,-78.638512
2,35.735489,-78.649048
2,35.773571,-78.690781
2,35.82542,-78.621529
2,35.844978,-78.583702
2,35.735489,-78.649048
3,35.752441,-78.592606
3,35.815208,-78.605576
2,35.854691,-78.700256
2,35.864891,-78.546974
2,35.747059,-78.644669
2,35.809631,-78.602188
2,35.845428,-78.680191
2,35.798309,-78.734222
2,35.803638,-78.693962
2,35.82542,-78.621529
2,35.85857,-78.714211
2,35.797722,-78.5765
2,35.767921,-78.574097
2,35.834835,-78.671143
2,35.9146,-78.780403
2,35.779789,-78.612694
2,35.860142,-78.70372
2,35.855091,-78.58107
2,35.813229,-78.705551
2,35.75177,-78.563721
2,35.900757,-78.725662
2,35.815338,-78.68927
2,35.828079,-78.675819
2,35.841259,-78.684479
2,35.75177,-78.563721
2,35.867481,-78.562782
2,35.836681,-78.640472
2,35.884789,-78.644997
2,35.752441,-78.592606
2,35.77219,-78.68528
2,35.816528,-78.60067
2,35.817329,-78.599609
3,35.834797,-78.638512
2,35.864689,-78.647667
2,35.794411,-78.582787
2,35.861549,-78.691948
2,35.866589,-78.571487
2,35.858898,-78.706512
2,35.783409,-78.625549
2,35.74646,-78.695786
2,35.900959,-78.652222
2,35.747459,-78.594917
2,35.904026,-78.769714
2,35.807468,-78.625328
2,35.880798,-78.574158
2,35.845684,-78.587219
2,35.792557,-78.585403
2,35.94743,-78.548622
2,35.841259,-78.684479
2,35.821018,-78.704887
2,35.74155,-78.577858
2,35.737679,-78.612801
2,35.75489,-78.730278
2,35.84449,-78.651573
2,35.850529,-78.614479
2,35.725208,-78.548103
2,35.747341,-78.598396
2,35.771206,-78.583389
2,35.793961,-78.705978
2,35.845684,-78.587219
2,35.799301,-78.562614
2,35.902081,-78.581161
2,35.799011,-78.568375
2,35.756924,-78.665741
2,35.855537,-78.575958
2,35.796688,-78.640701
2,35.844978,-78.583702
2,35.751816,-78.649117
2,35.794411,-78.582787
2,35.875938,-78.540314
2,35.79493,-78.701393
2,35.769341,-78.618118
2,35.916901,-78.778572
2,35.832981,-78.698486
2,35.840294,-78.686287
2,35.82119,-78.572197
2,35.729481,-78.651001
2,35.76907,-78.580917
2,35.866299,-78.590363
2,35.75367,-78.62793
2,35.83371,-78.609238
2,35.768688,-78.632851
2,35.798546,-78.562859
2,35.751919,-78.701302
3,35.803638,-78.693962
2,35.77544,-78.635071
2,35.838375,-78.674278
2,35.90432,-78.601463
2,35.772491,-78.588432
2,35.736549,-78.546028
2,35.8377,-78.673393
2,35.84111,-78.611778
2,35.89196,-78.601791
2,35.826031,-78.586159
2,35.735741,-78.640053
2,35.76907,-78.580917
2,35.81987,-78.742027
2,35.820114,-78.593056
2,35.894451,-78.635361
2,35.803474,-78.693825
2,35.756924,-78.665741
2,35.875755,-78.575974
3,35.834835,-78.671143
2,35.838375,-78.674278
2,35.916698,-78.594337
2,35.776966,-78.558968
2,35.78149,-78.572266
2,35.914719,-78.681732
2,35.757298,-78.61409
2,35.911102,-78.728668
3,35.756924,-78.665741
3,35.815208,-78.605576
2,35.875149,-78.644691
2,35.792557,-78.585403
2,35.793941,-78.548729
2,35.78595,-78.706223
2,35.768093,-78.574318
2,35.61578,-78.683792
2,35.838009,-78.713669
2,35.785305,-78.720634
2,35.835693,-78.608391
2,35.821892,-78.56913
2,35.730904,-78.640724
2,35.793224,-78.683975
2,35.74725,-78.600731
3,35.816441,-78.690262
2,35.827309,-78.620354
2,35.697311,-78.769814
2,35.82003,-78.711136
2,35.834835,-78.671143
2,35.875938,-78.540314
2,35.730904,-78.640724
2,35.758419,-78.561127
2,35.855492,-78.562431
2,35.812759,-78.738106
2,35.911015,-78.783295
2,35.767559,-78.574387
2,35.801849,-78.687439
2,35.802311,-78.624588
2,35.721668,-78.534103
2,35.751919,-78.701302
2,35.820824,-78.591789
2,35.916698,-78.594337
2,35.736633,-78.608238
2,35.805298,-78.59597
2,35.856049,-78.566788
2,35.792557,-78.585403
2,35.839958,-78.676682
2,35.834835,-78.671143
2,35.900959,-78.652222
2,35.904018,-78.653091
2,35.724831,-78.658203
2,35.837341,-78.672783
2,35.861309,-78.600487
2,35.869381,-78.629829
2,35.875755,-78.575974
2,35.819382,-78.704849
2,35.712276,-78.6577
2,35.806198,-78.706429
2,35.712276,-78.6577
2,35.799011,-78.568375
2,35.82003,-78.711136
2,35.753044,-78.648788
2,35.835079,-78.582458
2,35.852051,-78.696617
2,35.90464,-78.602638
2,35.748806,-78.648949
2,35.829094,-78.585205
2,35.655521,-78.666298
2,35.82542,-78.621529
2,35.861309,-78.600487
2,35.78162,-78.61216
3,35.81987,-78.742027
2,35.837212,-78.61319
2,35.82608,-78.704903
2,35.908039,-78.728348
2,35.899689,-78.680885
3,35.794411,-78.582787
2,35.817093,-78.600121
2,35.90464,-78.602638
2,35.778351,-78.641838
2,35.796497,-78.694504
2,35.746521,-78.622643
2,35.815208,-78.605576
2,35.765396,-78.559036
2,35.798248,-78.560608
3,35.764874,-78.739777
2,35.74733,-78.615219
2,35.769932,-78.613991
2,35.767052,-78.698227
2,35.89185,-78.627274
2,35.815479,-78.68235
2,35.835602,-78.593109
2,35.839291,-78.611908
2,35.900959,-78.652222
2,35.856049,-78.566788
2,35.88205,-78.741661
2,35.945766,-78.547531
2,35.815479,-78.68235
2,35.784191,-78.69381
2,35.875755,-78.575974
2,35.76215,-78.744507
2,35.647259,-78.647102
3,35.753834,-78.636101
2,35.800961,-78.655449
2,35.822182,-78.7024
2,35.827309,-78.620354
2,35.856171,-78.641243
2,35.849869,-78.580544
2,35.920189,-78.77491
2,35.801472,-78.583946
2,35.892109,-78.752319
2,35.900501,-78.584793
2,35.858898,-78.706512
2,35.789349,-78.663017
2,35.787811,-78.587753
2,35.839291,-78.611908
2,35.791088,-78.638359
2,35.855091,-78.58107
2,35.748806,-78.648949
2,35.82983,-78.580948
2,35.794411,-78.582787
2,35.789539,-78.675911
2,35.812759,-78.738106
2,35.742786,-78.681267
3,35.752441,-78.592606
2,35.74725,-78.600731
2,35.772572,-78.590988
2,35.805412,-78.597137
2,35.815208,-78.605576
2,35.784691,-78.68956
2,35.810291,-78.555748
2,35.777409,-78.608704
2,35.787895,-78.613541
2,35.817589,-78.66214
2,35.77404,-78.583443
2,35.806271,-78.594902
2,35.880871,-78.548698
2,35.794411,-78.582787
2,35.782711,-78.64325
2,35.73135,-78.657852
3,35.812759,-78.738106
2,35.784081,-78.614822
2,35.754082,-78.612495
2,35.747459,-78.594917
2,35.772812,-78.635223
2,35.907001,-78.72612
2,35.852242,-78.692917
2,35.757298,-78.61409
2,35.768131,-78.563499
2,35.862644,-78.711937
2,35.829689,-78.587051
2,35.80405,-78.645912
2,35.88295,-78.679123
2,35.742981,-78.680328
2,35.855091,-78.58107
2,35.76786,-78.577713
2,35.868851,-78.720718
2,35.786098,-78.662453
2,35.880268,-78.735237
2,35.793941,-78.548729
2,35.889011,-78.627457
2,35.77985,-78.622276
3,35.783939,-78.699577
2,35.831329,-78.5681
2,35.83387,-78.602386
2,35.770969,-78.722069
2,35.862644,-78.711937
2,35.741871,-78.617706
2,35.862141,-78.695122
2,35.764874,-78.739777
2,35.78072,-78.675522
2,35.757298,-78.61409
2,35.83955,-78.578903
2,35.880238,-78.548004
2,35.85078,-78.600906
2,35.842869,-78.573624
2,35.7355,-78.650429
2,35.830502,-78.61879
2,35.88493,-78.646492
2,35.866562,-78.520126
2,35.804569,-78.646111
3,35.770969,-78.722069
2,35.769939,-78.648262
2,35.807178,-78.637497
2,35.842869,-78.573624
2,35.866116,-78.716965
2,35.83305,-78.611488
3,35.812759,-78.738106
2,35.771832,-78.652557
2,35.806309,-78.740891
2,35.82325,-78.608658
2,35.844509,-78.579964
2,35.860435,-78.59864
2,35.78072,-78.675522
2,35.834835,-78.671143
2,35.817978,-78.579926
2,35.749802,-78.631386
2,35.847912,-78.676331
2,35.748806,-78.648949
3,35.815208,-78.605576
2,35.908039,-78.728348
2,35.903351,-78.603439
2,35.881321,-78.709938
2,35.803291,-78.608124
3,35.904026,-78.769714
2,35.815681,-78.603447
2,35.80843,-78.594421
2,35.83952,-78.642281
3,35.785709,-78.699303
2,35.889675,-78.679863
2,35.751919,-78.701302
2,35.79726,-78.577766
2,35.838375,-78.674278
2,35.78595,-78.706223
2,35.797844,-78.556564
2,35.870861,-78.580482
2,35.830502,-78.61879
2,35.760784,-78.661285
3,35.748669,-78.59433
3,35.803638,-78.693962
3,35.756721,-78.66272
2,35.904026,-78.769714
2,35.816528,-78.60067
2,35.765461,-78.622818
2,35.82542,-78.621529
2,35.875938,-78.540314
2,35.875938,-78.540314
2,35.772739,-78.722359
2,35.667591,-78.701073
2,35.85585,-78.555054
2,35.748806,-78.648949
2,35.818905,-78.595901
2,35.770969,-78.610497
2,35.77903,-78.667267
2,35.802135,-78.622925
2,35.799232,-78.569565
2,35.809631,-78.602188
2,35.767559,-78.574387
2,35.80349,-78.564201
2,35.769291,-78.573448
2,35.903996,-78.769699
2,35.815491,-78.705238
2,35.79726,-78.577766
2,35.867489,-78.571503
2,35.824749,-78.708549
2,35.768093,-78.56855
2,35.798546,-78.562859
2,35.753044,-78.648788
2,35.767712,-78.740959
2,35.835419,-78.596703
2,35.827309,-78.620354
2,35.767712,-78.740959
2,35.815193,-78.714905
2,35.751919,-78.701302
2,35.904861,-78.748734
2,35.784988,-78.72477
2,35.798546,-78.562859
2,35.787041,-78.643211
2,35.776852,-78.63665
2,35.786072,-78.687042
2,35.789711,-78.676888
2,35.90168,-78.656303
2,35.853321,-78.614662
2,35.905769,-78.557152
2,35.85326,-78.706589
2,35.855179,-78.725861
3,35.764874,-78.739777
2,35.88203,-78.506042
3,35.776966,-78.558968
2,35.792999,-78.624863
2,35.793644,-78.548409
3,35.78149,-78.572266
2,35.75444,-78.61245
3,35.755894,-78.717361
2,35.756481,-78.54216
2,35.753044,-78.648788
2,35.834835,-78.671143
2,35.898502,-78.611923
3,35.764874,-78.739777
2,35.869991,-78.645691
2,35.882179,-78.597931
2,35.901405,-78.765327
2,35.82542,-78.621529
2,35.902039,-78.807571
2,35.799011,-78.568375
2,35.901619,-78.766022
2,35.827309,-78.620354
2,35.780731,-78.647552
2,35.816261,-78.65979
2,35.784515,-78.647369
2,35.798546,-78.562859
2,35.874569,-78.67942
2,35.793449,-78.684402
2,35.81612,-78.594429
2,35.841801,-78.576012
2,35.81559,-78.602509
2,35.846767,-78.522766
2,35.787689,-78.634407
2,35.792961,-78.613113
2,35.787392,-78.596931
2,35.799175,-78.570396
2,35.867409,-78.588097
2,35.80405,-78.645912
2,35.8284,-78.569283
2,35.82542,-78.621529
2,35.765396,-78.559036
2,35.846169,-78.58847
2,35.757999,-78.728561
2,35.868221,-78.620811
2,35.856369,-78.714111
2,35.792374,-78.745468
2,35.789829,-78.605179
2,35.748852,-78.717758
2,35.830502,-78.61879
2,35.91082,-78.776718
2,35.815491,-78.705238
2,35.79726,-78.577766
2,35.87225,-78.718597
3,35.78149,-78.572266
2,35.794411,-78.582787
3,35.792374,-78.745468
2,35.793941,-78.548729
2,35.85939,-78.654839
2,35.835098,-78.599136
2,35.835098,-78.599136
2,35.823101,-78.569183
2,35.842869,-78.573624
2,35.756924,-78.665741
2,35.753834,-78.636101
3,35.764874,-78.739777
2,35.799679,-78.683868
2,35.87495,-78.729698
3,35.764874,-78.739777
2,35.849442,-78.586525
2,35.756924,-78.665741
2,35.835079,-78.582458
2,35.815338,-78.68927
3,35.753609,-78.59594
2,35.816441,-78.690262
2,35.748138,-78.673332
2,35.77076,-78.583214
2,35.87952,-78.625053
2,35.750679,-78.611702
2,35.834797,-78.638512
2,35.794182,-78.687752
2,35.900959,-78.652222
2,35.757298,-78.61409
2,35.815262,-78.602074
2,35.81007,-78.61969
2,35.816689,-78.611969
2,35.813068,-78.524902
2,35.785011,-78.687027
2,35.763401,-78.64875
2,35.85553,-78.701469
2,35.753044,-78.648788
2,35.803501,-78.694092
2,35.825539,-78.696777
2,35.803501,-78.694092
2,35.897781,-78.650612
2,35.694881,-78.693329
2,35.834835,-78.671143
2,35.898502,-78.611923
2,35.840221,-78.677101
2,35.848381,-78.645393
2,35.79726,-78.577766
2,35.834835,-78.671143
2,35.785198,-78.72168
2,35.835079,-78.582458
2,35.716919,-78.664192
2,35.807442,-78.577362
2,35.78764,-78.703278
2,35.901722,-78.765495
2,35.778301,-78.68734
2,35.665321,-78.699409
2,35.80373,-78.638481
2,35.835079,-78.582458
2,35.815639,-78.695961
2,35.768219,-78.623489
2,35.849869,-78.580544
2,35.849869,-78.580544
2,35.729759,-78.555794
2,35.782642,-78.655258
2,35.818905,-78.595901
2,35.897331,-78.659271
2,35.79488,-78.641434
2,35.793941,-78.548729
2,35.741779,-78.671921
2,35.816441,-78.690262
2,35.878979,-78.645737
3,35.834835,-78.671143
2,35.842869,-78.573624
2,35.835079,-78.582458
2,35.849049,-78.601563
2,35.784019,-78.643188
2,35.87225,-78.718597
2,35.958759,-78.687241
2,35.80175,-78.580597
2,35.844509,-78.579964
2,35.892769,-78.559616
2,35.821018,-78.704887
2,35.76786,-78.57679
2,35.841259,-78.684479
2,35.784142,-78.617447
2,35.807701,-78.624634
2,35.812759,-78.738106
2,35.792961,-78.613113
2,35.798691,-78.571739
2,35.85585,-78.555054
2,35.753834,-78.636101
2,35.760784,-78.661285
2,35.869629,-78.577316
2,35.804024,-78.707542
2,35.763401,-78.634109
2,35.72686,-78.558029
2,35.766617,-78.637161
2,35.685593,-78.684044
2,35.764874,-78.739777
2,35.835079,-78.582458
2,35.751919,-78.701302
2,35.858639,-78.601242
2,35.768238,-78.563858
2,35.792961,-78.613113
2,35.82542,-78.621529
