Severity,Start_Lat,Start_Lng
2,41.840748,-87.71345500000001
2,41.982898999999996,-87.768349
3,41.660339,-87.588982
2,41.804221999999996,-87.590538
2,41.95414,-87.681168
2,41.885723,-87.641281
2,41.658436,-87.64489
2,41.838318,-87.608238
3,41.875713,-87.651863
3,41.692347999999996,-87.598114
3,41.875713,-87.651863
2,41.939159000000004,-87.723892
2,41.982265000000005,-87.80115500000001
3,41.871016999999995,-87.76451899999999
2,41.847244,-87.646461
3,41.811111,-87.76258100000001
3,41.917896,-87.670753
3,41.990334000000004,-87.751328
2,41.8815,-87.666039
2,41.848,-87.643295
2,41.903782,-87.63961
2,41.887947,-87.77201099999999
2,41.924274,-87.66810600000001
2,41.938175,-87.6492
3,41.896187,-87.65812700000001
3,41.875671000000004,-87.695877
3,41.775249,-87.627563
2,41.866531,-87.697128
2,42.015289,-87.80905200000001
3,41.660339,-87.588982
3,41.903488,-87.66109499999999
3,41.98222,-87.807037
3,41.982651000000004,-87.74829100000001
2,41.875652,-87.629234
3,41.961445,-87.743286
2,41.921017,-87.71198299999999
2,41.910484000000004,-87.677612
3,41.876171,-87.656944
2,41.911484,-87.625793
2,41.91148,-87.62599200000001
3,41.660839,-87.58943199999999
2,41.657524,-87.559219
3,41.848515,-87.643753
3,41.973484,-87.768417
3,41.843613,-87.631393
2,41.907589,-87.765862
3,41.892776,-87.653526
3,41.874565000000004,-87.70630600000001
2,41.997355999999996,-87.78788
3,41.963127,-87.746391
3,41.96286,-87.745621
3,41.811111,-87.76258100000001
2,41.835178000000006,-87.716995
3,41.982368,-87.78775
3,41.875668,-87.696175
3,41.81707,-87.743599
2,41.754002,-87.663551
2,41.794296,-87.648926
2,41.780025,-87.630753
3,41.966128999999995,-87.747208
3,41.892159,-87.652725
3,41.975304,-87.747437
2,41.867367,-87.624329
3,41.871016999999995,-87.76451899999999
3,41.660339,-87.588982
2,41.761917,-87.741814
3,41.876465,-87.645416
3,41.984221999999995,-87.823334
2,41.713287,-87.613976
2,41.848183,-87.63842
2,41.881783,-87.647362
2,41.88776,-87.620827
2,41.956173,-87.74736800000001
2,41.903618,-87.65097800000001
2,41.89072,-87.684258
3,41.879261,-87.64589699999999
2,41.830341,-87.685036
3,41.855796999999995,-87.644615
2,41.878044,-87.639595
3,41.736378,-87.62458000000001
2,41.808655,-87.66497
2,41.808655,-87.66497
3,41.692326,-87.598129
3,41.881817,-87.645988
3,41.843613,-87.631393
2,41.884491,-87.62443499999999
2,41.891052,-87.617676
3,41.910694,-87.66499300000001
2,41.954678,-87.6446
3,41.714878000000006,-87.636978
2,41.799496000000005,-87.66836500000001
2,41.957972999999996,-87.669136
3,41.847313,-87.626869
2,41.893345000000004,-87.624207
2,41.779251,-87.684875
2,41.837727,-87.665741
2,41.884377,-87.613785
2,41.935898,-87.70255999999999
2,41.875507,-87.639626
2,41.896786,-87.62181899999999
2,41.708079999999995,-87.565735
3,41.967921999999994,-87.756187
2,41.87809,-87.636848
3,41.838127,-87.63105
2,41.946396,-87.727402
2,41.886837,-87.63988499999999
2,41.940490999999994,-87.638283
3,41.835724,-87.630608
2,41.899899,-87.661079
2,41.874561,-87.710762
2,41.954685,-87.644173
2,41.947224,-87.656494
3,41.838219,-87.630791
2,41.830909999999996,-87.635147
3,41.809227,-87.631454
3,41.990639,-87.751114
2,41.990356,-87.711052
2,41.710133,-87.53241700000001
2,41.99736,-87.709351
3,41.960751,-87.74263
3,41.831016999999996,-87.631088
2,41.881747999999995,-87.636841
2,41.828072,-87.603165
3,41.68515,-87.662003
3,41.847221000000005,-87.64215899999999
3,41.717117,-87.623756
3,41.843613,-87.631393
3,41.843613,-87.631393
3,41.794205,-87.631538
2,41.884377,-87.613785
3,41.967921999999994,-87.756187
2,41.926155,-87.631187
3,41.941013,-87.71249399999999
3,41.714817,-87.641968
2,41.893204,-87.634125
2,41.766083,-87.58240500000001
3,41.838318,-87.630821
3,41.967921999999994,-87.756187
2,41.765408,-87.626549
3,41.716419,-87.625961
3,41.83728,-87.67533900000001
2,41.928627,-87.687759
3,41.794205,-87.631538
3,41.713459,-87.61391400000001
2,41.896609999999995,-87.63419300000001
3,41.715961,-87.626564
3,41.867160999999996,-87.644508
2,41.983631,-87.660057
3,41.962776,-87.746391
3,41.975304,-87.747437
2,41.96471,-87.71814
3,41.809227,-87.631454
2,41.866009000000005,-87.737381
2,41.892384,-87.635582
3,41.735809,-87.624969
2,41.793034000000006,-87.74192
3,41.714523,-87.64312
2,41.75885,-87.576149
3,41.685665,-87.66233100000001
2,41.895610999999995,-87.702232
3,41.894707000000004,-87.656059
3,41.875713,-87.651863
2,41.860687,-87.726242
2,41.8386,-87.60836
2,41.886913,-87.63018000000001
3,41.881817,-87.645988
3,41.87178,-87.744987
2,41.884956,-87.715416
2,41.66703,-87.559044
3,41.967921999999994,-87.756187
3,41.967921999999994,-87.756187
3,41.809227,-87.631454
2,41.975615999999995,-87.787888
2,41.875679,-87.672966
3,41.875198,-87.696136
3,41.984493,-87.836662
3,41.975651,-87.77223199999999
3,41.715961,-87.626564
3,41.799908,-87.798744
2,41.940407,-87.836182
2,41.832596,-87.6437
2,41.976620000000004,-87.650246
3,41.723125,-87.624626
2,41.896343,-87.647713
4,41.802811,-87.787994
2,41.851603999999995,-87.613968
3,41.808552,-87.631615
2,41.947224,-87.656494
3,41.780025,-87.630753
3,41.743721,-87.624779
2,41.754353,-87.741524
3,41.703129,-87.59191899999999
2,41.735783000000005,-87.663094
2,41.666088,-87.539322
2,41.780602,-87.586472
2,41.876045,-87.666557
2,41.817474,-87.687134
3,41.874142,-87.719757
3,41.941390999999996,-87.712692
3,41.87392,-87.71057900000001
2,41.909465999999995,-87.76544200000001
2,41.659714,-87.584007
3,41.871437,-87.74591099999999
3,41.703129,-87.59191899999999
3,41.990334000000004,-87.751328
3,41.794556,-87.631157
3,41.843632,-87.630913
2,41.877472,-87.676567
2,42.019539,-87.686523
3,41.87178,-87.744987
3,41.787209000000004,-87.631302
2,41.985332,-87.68956
3,41.811111,-87.76258100000001
3,41.87178,-87.744987
2,41.807003,-87.762726
2,41.961281,-87.69851700000001
3,41.953617,-87.73056
3,41.98222,-87.807037
3,41.945393,-87.71791800000001
2,41.891723999999996,-87.625366
3,41.875534,-87.645569
3,41.875751,-87.645981
3,41.96283,-87.745537
2,41.93858,-87.766449
3,41.714797999999995,-87.62181899999999
3,41.714523,-87.64312
3,41.808498,-87.631622
3,41.842339,-87.630836
2,41.887840000000004,-87.62068199999999
3,41.876465,-87.645416
2,41.879536,-87.624336
2,41.893271999999996,-87.629677
2,41.892742,-87.667175
3,41.780025,-87.630753
3,41.98222,-87.807037
2,41.913094,-87.626335
2,41.68251,-87.624039
3,41.811111,-87.76258100000001
3,41.921917,-87.67774200000001
3,41.801842,-87.63119499999999
3,41.975304,-87.747437
3,41.847221000000005,-87.64215899999999
3,41.775127000000005,-87.62606
3,41.962776,-87.746391
3,41.723473,-87.624634
3,41.724331,-87.624252
3,41.829147,-87.704498
2,41.975628,-87.77696999999999
2,41.932877000000005,-87.6362
3,41.963509,-87.746849
2,41.940132,-87.639549
2,41.985915999999996,-87.78768199999999
2,41.907291,-87.67261500000001
3,41.984241,-87.83669300000001
3,41.875328,-87.701065
3,41.87133,-87.754723
2,41.86618,-87.72515899999999
3,41.984219,-87.823288
3,41.975304,-87.747437
2,41.725708000000004,-87.604561
3,41.81065,-87.763123
3,41.83728,-87.67533900000001
3,41.890057,-87.649185
3,41.875557,-87.63515500000001
3,41.875328,-87.701065
2,41.757221,-87.800072
3,41.83728,-87.67533900000001
2,41.880932,-87.6175
3,41.946514,-87.718727
2,41.782303000000006,-87.722847
3,41.834614,-87.630577
2,41.899265,-87.63278199999999
2,41.748943,-87.63470500000001
3,41.957916,-87.738312
2,41.941463,-87.756775
3,41.714523,-87.64312
2,41.857819,-87.66615300000001
2,41.860661,-87.625664
3,41.900803,-87.660912
3,41.82193,-87.72863000000001
3,41.686256,-87.60137900000001
3,41.855796999999995,-87.644615
3,41.875507,-87.639626
3,41.650847999999996,-87.581039
2,41.811271999999995,-87.62957800000001
3,41.87574,-87.648827
2,41.900925,-87.621689
2,41.938796999999994,-87.64971899999999
2,41.874001,-87.67887900000001
2,41.892406,-87.634087
2,41.885723,-87.648651
2,41.846481,-87.695267
2,41.924763,-87.70461999999999
2,41.883213,-87.633873
2,41.876926,-87.627647
3,41.722759,-87.624207
2,41.874519,-87.712929
2,41.901108,-87.699287
2,41.862431,-87.731178
3,41.875713,-87.651863
3,41.884438,-87.646088
2,41.961319,-87.691826
2,41.93914,-87.724747
3,41.984221999999995,-87.823334
2,41.970646,-87.763176
2,41.881557,-87.635307
3,41.87133,-87.754723
2,41.811828999999996,-87.699203
3,41.964405,-87.746796
2,41.917460999999996,-87.70208000000001
2,41.689341999999996,-87.656898
2,41.894154,-87.624222
2,41.865051,-87.614006
3,41.817406,-87.743492
3,41.743721,-87.624779
2,41.874657,-87.647141
2,41.792912,-87.752449
3,41.823296,-87.723946
3,41.917896,-87.670753
2,41.857975,-87.616753
3,41.677532,-87.662125
2,41.808769,-87.655235
3,41.769409,-87.625626
2,41.966663,-87.708427
2,41.885551,-87.72577700000001
2,41.884396,-87.620644
2,41.779652,-87.652084
2,41.702751,-87.54370899999999
4,41.714802,-87.6297
3,41.932137,-87.696175
3,41.941013,-87.71249399999999
2,41.79068,-87.645035
3,41.941013,-87.71249399999999
2,41.946877,-87.678535
3,41.982265000000005,-87.800774
3,41.823296,-87.723946
2,41.875546,-87.633659
3,41.875515,-87.66655
3,41.918045,-87.670456
3,41.809227,-87.631454
3,41.867160999999996,-87.644508
3,41.896484,-87.658394
3,41.660339,-87.588982
2,41.926155,-87.631187
3,41.938835,-87.707573
3,41.801037,-87.793663
3,41.965107,-87.746994
3,41.87133,-87.754723
2,41.94133,-87.685638
2,41.786774,-87.66439799999999
3,41.98222,-87.807037
3,41.903488,-87.66109499999999
2,41.910862,-87.65310699999999
2,41.810734000000004,-87.589287
3,41.823296,-87.723946
3,41.990334000000004,-87.751328
3,41.871449,-87.744843
2,41.866653,-87.68605
3,41.809227,-87.631454
2,41.775417,-87.575233
2,41.886909,-87.630981
3,41.87178,-87.744987
2,41.941601,-87.806854
2,41.859028,-87.616997
2,41.881096,-87.696304
2,41.810734000000004,-87.589287
2,41.753258,-87.55162
2,41.960743,-87.74754300000001
3,41.903488,-87.66109499999999
2,41.911201,-87.63166
2,41.911053,-87.64283
3,41.875609999999995,-87.645271
3,41.875374,-87.64843
2,41.885078,-87.720863
2,41.876362,-87.666573
2,41.878384000000004,-87.617302
2,41.946396,-87.727402
2,41.960659,-87.754486
2,41.989967,-87.742531
2,41.895396999999996,-87.72608199999999
3,41.925018,-87.68318199999999
2,41.847683,-87.734383
3,41.77599,-87.62793
2,41.808304,-87.694221
3,41.960812,-87.74316400000001
2,41.946571,-87.712692
2,41.947006,-87.668839
2,41.867259999999995,-87.619019
2,41.891178000000004,-87.647614
2,42.007832,-87.672211
2,41.90184,-87.632858
2,41.948151,-87.73230699999999
2,41.842566999999995,-87.71352399999999
2,41.940490999999994,-87.638283
2,41.830341,-87.685036
3,41.743721,-87.624779
2,41.953369,-87.75222
3,41.649525,-87.579895
3,41.917896,-87.670753
2,41.939362,-87.70515400000001
3,41.751540999999996,-87.624985
2,41.661018,-87.55076600000001
2,41.844345000000004,-87.71846
3,41.917896,-87.670753
2,41.941326000000004,-87.766563
3,41.810146,-87.630989
2,41.924599,-87.719444
3,41.692347999999996,-87.598114
3,41.713596,-87.60507199999999
3,41.982651000000004,-87.74829100000001
2,41.9828,-87.734039
2,41.971920000000004,-87.728111
3,41.66008,-87.588989
2,41.873466,-87.72403
2,41.886768,-87.624527
2,41.661018,-87.55076600000001
2,41.872828999999996,-87.676399
3,41.660339,-87.588982
2,41.969276,-87.713409
2,41.823494000000004,-87.645927
2,41.893673,-87.713852
3,41.83728,-87.67533900000001
2,41.979092,-87.80703000000001
3,41.809227,-87.631454
3,41.876465,-87.645416
3,41.686256,-87.60137900000001
2,41.823238,-87.659904
3,41.714523,-87.64312
2,41.897579,-87.68693499999999
3,41.750957,-87.624962
2,41.87809,-87.636848
3,41.777073,-87.62984499999999
2,41.799618,-87.585541
2,41.953609,-87.732445
3,41.876465,-87.645416
3,41.848183,-87.61769100000001
3,41.817406,-87.743492
3,41.714523,-87.64312
3,41.984718,-87.854958
2,41.774570000000004,-87.80246
2,41.859058000000005,-87.706665
2,41.95211,-87.834244
3,41.823296,-87.723946
3,41.842625,-87.657196
3,41.960751,-87.743027
2,41.879329999999996,-87.63687900000001
3,41.982502000000004,-87.80114
2,41.894707000000004,-87.640007
3,41.98222,-87.807037
3,41.855796999999995,-87.644615
3,41.962776,-87.746391
3,41.838276,-87.665726
2,41.871016999999995,-87.76451899999999
2,41.808445,-87.68445600000001
2,41.828959999999995,-87.68010699999999
3,41.848801,-87.643501
3,41.842178000000004,-87.658188
3,41.849090999999994,-87.612915
3,41.849090999999994,-87.612915
2,41.778079999999996,-87.761696
2,41.811378000000005,-87.729866
2,41.695217,-87.700958
3,41.973484,-87.768417
3,41.871016999999995,-87.76451899999999
2,41.857620000000004,-87.64186099999999
3,41.884438,-87.646088
3,41.712868,-87.598846
3,41.990334000000004,-87.751328
3,41.876465,-87.645416
3,41.867160999999996,-87.644508
2,41.890881,-87.62802099999999
2,41.890834999999996,-87.631088
3,41.967921999999994,-87.756187
2,41.982075,-87.792603
3,41.879261,-87.64589699999999
3,41.838318,-87.630905
3,41.941013,-87.71249399999999
3,41.757088,-87.62529
3,41.903488,-87.66109499999999
2,41.899753999999994,-87.63430799999999
3,41.843613,-87.631393
3,41.847221000000005,-87.64215899999999
2,41.931564,-87.746597
2,41.931564,-87.746597
3,41.875446000000004,-87.645256
2,41.891071000000004,-87.614059
2,41.786289000000004,-87.700905
3,41.964108,-87.746483
2,41.872349,-87.737946
3,41.871016999999995,-87.76451899999999
3,41.874264000000004,-87.710823
3,41.809227,-87.631454
2,41.938652000000005,-87.761597
3,41.677532,-87.662125
2,41.830261,-87.688728
3,41.831016999999996,-87.631088
3,41.811111,-87.76258100000001
2,41.925472,-87.64874300000001
3,41.941013,-87.71249399999999
3,41.975304,-87.747437
2,41.733311,-87.585358
2,41.886688,-87.656853
3,41.910694,-87.66499300000001
2,41.750008,-87.690208
3,41.982368,-87.78775
3,41.794205,-87.631538
2,41.892555,-87.624191
3,41.715195,-87.625069
3,41.713817999999996,-87.620361
2,41.960846000000004,-87.738426
2,41.925472,-87.64874300000001
3,41.794205,-87.631538
3,41.819140999999995,-87.630791
3,41.975304,-87.747437
2,41.878876,-87.66922
2,41.775463,-87.690857
2,41.736893,-87.58543399999999
3,41.892159,-87.652725
3,41.712868,-87.598846
3,41.780025,-87.630753
2,41.875546,-87.633659
2,41.773739,-87.800797
2,41.900558000000004,-87.632828
2,41.948349,-87.65741700000001
2,41.77663,-87.79345699999999
3,41.982368,-87.78775
2,41.952061,-87.836739
3,41.686256,-87.60137900000001
3,41.874142,-87.719757
2,41.881747999999995,-87.636841
3,41.829147,-87.704498
3,41.756458,-87.625351
2,41.956703000000005,-87.776871
3,41.932144,-87.69442
3,41.686256,-87.60137900000001
2,41.917408,-87.70695500000001
2,41.854939,-87.67594100000001
2,41.878384000000004,-87.617302
3,41.924953,-87.682755
2,41.892159,-87.652725
3,41.677532,-87.662125
2,41.881989000000004,-87.630173
2,41.893246000000005,-87.631157
2,41.880932,-87.6175
2,41.879459000000004,-87.627708
3,41.817406,-87.743492
2,41.850231,-87.6856
2,41.853352,-87.6661
2,41.879517,-87.62610600000001
2,41.852917,-87.62222299999999
2,41.880577,-87.641121
2,41.707821,-87.585991
3,41.758217,-87.625557
3,41.953621000000005,-87.73092700000001
2,41.885803,-87.625252
2,41.890888000000004,-87.624123
3,41.917896,-87.670753
2,41.828967999999996,-87.64606500000001
3,41.875351,-87.649513
3,41.879261,-87.64589699999999
2,41.901096,-87.70049300000001
3,41.964058,-87.749756
3,41.87178,-87.744987
2,41.93977,-87.668655
2,41.684513,-87.680939
2,41.896343,-87.647713
2,41.844715,-87.631737
2,41.773129,-87.60578199999999
2,41.823418,-87.650787
2,41.685387,-87.616798
2,41.971081,-87.688911
3,41.984718,-87.854958
3,41.984241,-87.83669300000001
2,41.865790999999994,-87.624107
2,41.960812,-87.74118
3,41.951881,-87.727531
3,41.932137,-87.696175
3,41.875862,-87.67645999999999
3,41.875713,-87.651863
3,41.982651000000004,-87.74829100000001
2,41.88105,-87.701233
3,41.660339,-87.588982
3,41.714531,-87.642609
3,41.982651000000004,-87.74829100000001
3,41.816466999999996,-87.630714
3,41.713592999999996,-87.605873
3,41.82045,-87.630585
2,41.80764,-87.74311800000001
3,41.890068,-87.6492
3,41.910694,-87.66499300000001
2,41.845657,-87.62352800000001
3,41.832413,-87.694962
3,41.838219,-87.630669
3,41.962776,-87.746391
3,41.715961,-87.626564
3,41.873531,-87.735199
3,41.946514,-87.718727
3,41.875766999999996,-87.686165
3,41.855796999999995,-87.644615
3,41.917896,-87.670753
2,41.982075,-87.792603
3,41.961128,-87.74279
3,41.809227,-87.631454
3,41.874142,-87.719757
2,41.899143,-87.628311
3,41.982651000000004,-87.74829100000001
3,41.89183,-87.652199
3,41.718334000000006,-87.62532
3,41.843613,-87.631393
3,41.848183,-87.61769100000001
2,41.926155,-87.631187
3,41.963188,-87.747375
3,41.801838000000004,-87.63155400000001
3,41.686256,-87.60137900000001
3,41.938835,-87.707573
3,41.660339,-87.588982
3,41.875766999999996,-87.686165
3,41.849090999999994,-87.612915
3,41.766251000000004,-87.62554200000001
2,41.924908,-87.687614
2,41.735664,-87.672722
2,41.968887,-87.76175699999999
3,41.953621000000005,-87.73092700000001
2,41.969433,-87.647942
3,41.975304,-87.747437
3,41.817406,-87.743492
3,41.83728,-87.67533900000001
2,41.934326,-87.72216
3,41.817406,-87.743492
3,41.946514,-87.718727
3,41.758213,-87.625786
3,41.783241,-87.63131700000001
3,41.910694,-87.66499300000001
2,41.887886,-87.620667
2,41.863911,-87.619003
3,41.780025,-87.630753
3,41.932137,-87.696175
3,41.779922,-87.631233
3,41.871016999999995,-87.76451899999999
3,41.866756,-87.64475999999999
2,41.953503000000005,-87.741737
3,41.809227,-87.631454
2,41.842090999999996,-87.60984
3,41.875328,-87.701065
2,41.8745,-87.624222
4,41.847221000000005,-87.64215899999999
4,41.847221000000005,-87.64215899999999
2,41.902328000000004,-87.62365
2,41.880848,-87.624344
3,41.823723,-87.630302
3,41.794495,-87.631546
2,41.8909,-87.62674
2,41.876926,-87.627647
2,41.70639,-87.681641
2,41.883228,-87.630905
2,41.885754,-87.633926
2,41.958317,-87.886414
2,41.9035,-87.65831800000001
2,41.722355,-87.58512900000001
2,41.952778,-87.80725100000001
2,41.895844,-87.681976
2,41.692818,-87.60554499999999
3,41.984241,-87.83669300000001
2,41.975643,-87.769325
3,41.925018,-87.68318199999999
3,41.855796999999995,-87.644615
2,41.990185,-87.781097
3,41.990334000000004,-87.751328
2,41.863911,-87.619003
3,41.848183,-87.61769100000001
3,41.822895,-87.72580699999999
3,41.903488,-87.66109499999999
2,41.884377,-87.613785
2,41.925647999999995,-87.63808399999999
2,41.773422,-87.578949
3,41.982651000000004,-87.74829100000001
3,41.973884999999996,-87.76859300000001
2,41.932301,-87.678116
3,41.894707000000004,-87.656059
3,41.838219,-87.63095899999999
2,41.997355999999996,-87.78788
2,41.9394,-87.698288
3,41.713539000000004,-87.608459
2,41.884457,-87.637192
3,41.925018,-87.68318199999999
2,41.921841,-87.648628
3,41.984241,-87.83669300000001
2,41.876698,-87.647217
3,41.884438,-87.646088
3,41.750519,-87.625366
3,41.95332,-87.757149
2,41.947829999999996,-87.64948299999999
3,41.832413,-87.694962
3,41.960751,-87.742928
2,41.903919,-87.631439
3,41.692347999999996,-87.598114
3,41.794212,-87.630974
2,41.895714,-87.690529
3,41.946514,-87.718727
3,41.838219,-87.630814
3,41.847221000000005,-87.64215899999999
3,41.721619,-87.624382
2,41.976334,-87.65921
2,41.830521000000005,-87.665588
2,41.875766999999996,-87.686165
2,41.87809,-87.636848
3,41.823296,-87.723946
3,41.823723,-87.630302
2,41.902775,-87.717773
2,41.946793,-87.684601
2,41.883163,-87.639725
2,41.69875,-87.709641
2,41.807369,-87.762703
3,41.890156,-87.649338
2,41.835602,-87.665611
3,41.884438,-87.646088
3,41.857605,-87.64439399999999
3,41.960728,-87.742271
2,41.891586,-87.63556700000001
3,41.847221000000005,-87.64215899999999
3,41.946514,-87.718727
2,41.953666999999996,-87.72760799999999
2,41.882061,-87.624191
2,41.981976,-87.67954300000001
3,41.692347999999996,-87.598114
2,41.943622999999995,-87.731247
3,41.714565,-87.62146
3,41.713463,-87.613831
3,41.972614,-87.747498
2,41.895626,-87.632706
3,41.686256,-87.60137900000001
3,41.835701,-87.684502
3,41.685665,-87.601761
3,41.83728,-87.67533900000001
3,41.722759,-87.624207
2,41.866879,-87.666382
2,41.866653,-87.68605
2,42.019474,-87.68047299999999
2,41.874573,-87.629189
2,41.975819,-87.698936
3,41.875766999999996,-87.686165
2,41.784042,-87.606026
2,41.834648,-87.629921
3,41.794205,-87.631538
3,41.83728,-87.67533900000001
2,41.924728,-87.707176
2,41.948692,-87.678596
3,41.692347999999996,-87.598114
3,41.875458,-87.672523
2,41.878044,-87.639595
2,41.856578999999996,-87.62719
2,41.880676,-87.730537
2,41.903618,-87.65097800000001
3,41.692135,-87.66053000000001
2,41.956615,-87.645172
2,41.910416,-87.68177800000001
2,41.65913,-87.615021
2,41.945126,-87.67244000000001
2,41.852894,-87.623817
3,41.686256,-87.60137900000001
2,41.852878999999994,-87.632011
2,41.923832,-87.67783399999999
2,41.786774,-87.66439799999999
3,41.876171,-87.656944
3,41.941013,-87.71249399999999
3,41.847815999999995,-87.642838
2,41.892445,-87.614189
3,41.775333,-87.626091
3,41.962776,-87.746391
2,41.9394,-87.698288
3,41.947029,-87.718941
2,41.852497,-87.657494
3,41.867160999999996,-87.644508
2,41.936504,-87.644257
3,41.941013,-87.71249399999999
2,41.852917,-87.62222299999999
2,41.962047999999996,-87.646271
3,41.870171,-87.64475300000001
3,41.716347,-87.623352
3,41.964462,-87.746597
3,41.855796999999995,-87.644615
2,41.87809,-87.636848
3,41.910694,-87.66499300000001
2,41.905781,-87.765785
3,41.984221999999995,-87.823334
2,41.788013,-87.707077
2,41.933556,-87.733154
2,41.856052000000005,-87.662727
3,41.875328,-87.701065
3,41.775249,-87.627563
3,41.892159,-87.652725
3,41.925018,-87.68318199999999
2,41.688961,-87.623009
2,41.864146999999996,-87.668823
3,41.984268,-87.83606
2,41.85429,-87.627144
3,41.838284,-87.66571
3,41.848183,-87.61769100000001
3,41.984241,-87.83669300000001
3,41.809227,-87.631454
2,41.792159999999996,-87.791527
2,41.792732,-87.76226
1,41.925765999999996,-87.633614
2,41.985462,-87.660103
3,41.874264000000004,-87.710823
3,41.83065,-87.630844
3,41.830653999999996,-87.63046999999999
3,41.857605,-87.64439399999999
2,41.851547,-87.723656
2,41.912788,-87.78508000000001
3,41.660339,-87.588982
2,41.823494000000004,-87.645927
2,41.8969,-87.616936
2,41.866688,-87.683769
3,41.713459,-87.61395300000001
3,41.714523,-87.64312
2,41.847683,-87.734383
2,41.785599,-87.620605
2,41.847683,-87.734383
3,41.779598,-87.63143199999999
2,41.884979,-87.676773
3,41.829147,-87.704498
3,41.848015000000004,-87.612465
3,41.847313,-87.626869
3,41.839928,-87.662796
2,41.881747999999995,-87.636841
3,41.775249,-87.627563
2,41.822083,-87.665207
2,41.957375,-87.722801
2,41.885104999999996,-87.626289
2,41.865821999999994,-87.621651
3,41.953621000000005,-87.73092700000001
3,41.661128999999995,-87.589668
3,41.736332,-87.62458000000001
2,41.997704,-87.691124
3,41.847221000000005,-87.64215899999999
3,41.831016999999996,-87.631088
2,41.881747999999995,-87.636841
3,41.712868,-87.598846
2,41.740788,-87.56967900000001
3,41.692135,-87.66053000000001
2,41.982368,-87.78775
2,41.842921999999994,-87.655357
2,41.946632,-87.70779399999999
3,41.823723,-87.630302
2,41.875725,-87.62425999999999
3,41.645538,-87.578468
2,41.970646,-87.763176
3,41.946514,-87.718727
2,41.880932,-87.6175
3,41.787209000000004,-87.631302
2,41.778976,-87.703148
3,41.876045,-87.666557
2,41.857975,-87.616753
2,41.952881,-87.78897099999999
3,41.98222,-87.807037
3,41.967921999999994,-87.756187
2,41.924667,-87.71209
3,41.692347999999996,-87.598114
2,41.867123,-87.65104699999999
2,41.924728,-87.707176
3,41.889881,-87.649307
3,41.877903,-87.645798
3,41.715961,-87.626564
3,41.87178,-87.744987
2,41.881481,-87.666801
3,41.990334000000004,-87.751328
2,41.706184,-87.701347
2,41.87178,-87.744987
2,41.937847,-87.670998
2,41.851578,-87.724548
3,41.736378,-87.62458000000001
3,41.714523,-87.64312
2,41.926155,-87.631187
2,41.737423,-87.540413
3,41.716133,-87.623199
2,41.899399,-87.686981
3,41.743015,-87.624763
3,41.875565,-87.645264
3,41.982224,-87.812943
3,41.946056,-87.718285
3,41.780025,-87.630753
2,41.823723,-87.630302
3,41.871727,-87.749664
3,41.780025,-87.630753
3,41.714878000000006,-87.63703199999999
3,41.846973,-87.641052
